,Cash balance,Unrealized value,Total asset,Rewards,CumReward,Position,Unit
2015-01-22,210.19999999999996,93.6,303.79999999999995,1.0,-113.1,2,4.0
2015-01-23,210.19999999999996,99.6,309.79999999999995,1.0,-112.1,2,6.0
2015-01-26,210.19999999999996,93.6,303.79999999999995,-5.0,-117.1,2,-6.0
2015-01-27,210.19999999999996,89.6,299.79999999999995,-3.0,-120.1,2,-4.0
2015-01-28,210.19999999999996,95.6,305.79999999999995,1.0,-119.1,2,6.0
2015-01-29,210.19999999999996,95.6,305.79999999999995,1.0,-118.1,2,0.0
2015-01-30,210.19999999999996,97.6,307.79999999999995,1.0,-117.1,2,2.0
2015-02-02,210.19999999999996,89.6,299.79999999999995,-7.0,-124.1,2,-8.0
2015-02-03,210.19999999999996,97.6,307.79999999999995,1.0,-123.1,2,8.0
2015-02-04,210.19999999999996,99.6,309.79999999999995,1.0,-122.1,2,2.0
2015-02-05,210.19999999999996,97.6,307.79999999999995,-1.0,-123.1,2,-2.0
2015-02-06,210.19999999999996,101.6,311.79999999999995,1.0,-122.1,2,4.0
2015-02-09,210.19999999999996,95.6,305.79999999999995,-5.0,-127.1,2,-6.0
2015-02-10,210.19999999999996,97.6,307.79999999999995,1.0,-126.1,2,2.0
2015-02-11,210.19999999999996,95.6,305.79999999999995,-1.0,-127.1,2,-2.0
2015-02-12,210.19999999999996,97.6,307.79999999999995,1.0,-126.1,2,2.0
2015-02-13,210.19999999999996,99.6,309.79999999999995,1.0,-125.1,2,2.0
2015-02-17,210.19999999999996,99.6,309.79999999999995,1.0,-124.1,2,0.0
2015-02-18,210.19999999999996,101.6,311.79999999999995,1.0,-123.1,2,2.0
2015-02-19,210.19999999999996,103.6,313.79999999999995,1.0,-122.1,2,2.0
2015-02-20,210.19999999999996,101.6,311.79999999999995,-1.0,-123.1,2,-2.0
2015-02-23,210.19999999999996,105.6,315.79999999999995,1.0,-122.1,2,4.0
2015-02-24,210.19999999999996,105.6,315.79999999999995,1.0,-121.1,2,0.0
2015-02-25,210.19999999999996,107.6,317.79999999999995,1.0,-120.1,2,2.0
2015-02-26,210.19999999999996,107.6,317.79999999999995,1.0,-119.1,2,0.0
2015-02-27,210.19999999999996,109.6,319.79999999999995,1.0,-118.1,2,2.0
2015-03-02,210.19999999999996,105.6,315.79999999999995,-3.0,-121.1,2,-4.0
2015-03-03,210.19999999999996,109.6,319.79999999999995,1.0,-120.1,2,4.0
2015-03-04,210.19999999999996,105.6,315.79999999999995,-3.0,-123.1,2,-4.0
2015-03-05,210.19999999999996,103.6,313.79999999999995,-1.0,-124.1,2,-2.0
2015-03-06,210.19999999999996,101.6,311.79999999999995,-1.0,-125.1,2,-2.0
2015-03-09,210.19999999999996,97.6,307.79999999999995,-3.0,-128.1,2,-4.0
2015-03-10,210.19999999999996,97.6,307.79999999999995,1.0,-127.1,2,0.0
2015-03-11,210.19999999999996,91.6,301.79999999999995,-5.0,-132.1,2,-6.0
2015-03-12,210.19999999999996,91.6,301.79999999999995,1.0,-131.1,2,0.0
2015-03-13,210.19999999999996,95.6,305.79999999999995,1.0,-130.1,2,4.0
2015-03-16,210.19999999999996,93.6,303.79999999999995,-1.0,-131.1,2,-2.0
2015-03-17,210.19999999999996,99.6,309.79999999999995,1.0,-130.1,2,6.0
2015-03-18,210.19999999999996,93.6,303.79999999999995,-5.0,-135.1,2,-6.0
2015-03-19,210.19999999999996,99.6,309.79999999999995,1.0,-134.1,2,6.0
2015-03-20,210.19999999999996,99.6,309.79999999999995,1.0,-133.1,2,0.0
2015-03-23,210.19999999999996,101.6,311.79999999999995,1.0,-132.1,2,2.0
2015-03-24,210.19999999999996,99.6,309.79999999999995,-1.0,-133.1,2,-2.0
2015-03-25,210.19999999999996,101.6,311.79999999999995,1.0,-132.1,2,2.0
2015-03-26,210.19999999999996,89.6,299.79999999999995,-11.0,-143.1,2,-12.0
2015-03-27,210.19999999999996,89.6,299.79999999999995,1.0,-142.1,2,0.0
2015-03-30,210.19999999999996,95.6,305.79999999999995,1.0,-141.1,2,6.0
2015-03-31,210.19999999999996,97.6,307.79999999999995,1.0,-140.1,2,2.0
2015-04-01,210.19999999999996,95.6,305.79999999999995,-1.0,-141.1,2,-2.0
2015-04-02,210.19999999999996,93.6,303.79999999999995,-1.0,-142.1,2,-2.0
2015-04-06,210.19999999999996,89.6,299.79999999999995,-3.0,-145.1,2,-4.0
2015-04-07,210.19999999999996,97.6,307.79999999999995,1.0,-144.1,2,8.0
2015-04-08,210.19999999999996,101.6,311.79999999999995,1.0,-143.1,2,4.0
2015-04-09,210.19999999999996,101.6,311.79999999999995,1.0,-142.1,2,0.0
2015-04-10,210.19999999999996,103.6,313.79999999999995,1.0,-141.1,2,2.0
2015-04-13,210.19999999999996,101.6,311.79999999999995,-1.0,-142.1,2,-2.0
2015-04-14,210.19999999999996,97.6,307.79999999999995,-3.0,-145.1,2,-4.0
2015-04-15,210.19999999999996,101.6,311.79999999999995,1.0,-144.1,2,4.0
2015-04-16,210.19999999999996,99.6,309.79999999999995,-1.0,-145.1,2,-2.0
2015-04-17,210.19999999999996,95.6,305.79999999999995,-3.0,-148.1,2,-4.0
2015-04-20,210.19999999999996,91.6,301.79999999999995,-3.0,-151.1,2,-4.0
2015-04-21,210.19999999999996,99.6,309.79999999999995,1.0,-150.1,2,8.0
2015-04-22,210.19999999999996,93.6,303.79999999999995,-5.0,-155.1,2,-6.0
2015-04-23,210.19999999999996,83.6,293.79999999999995,-9.0,-164.1,2,-10.0
2015-04-24,210.19999999999996,83.6,293.79999999999995,1.0,-163.1,2,0.0
2015-04-27,210.19999999999996,83.6,293.79999999999995,1.0,-162.1,2,0.0
2015-04-28,210.19999999999996,77.6,287.79999999999995,-5.0,-167.1,2,-6.0
2015-04-29,210.19999999999996,77.6,287.79999999999995,1.0,-166.1,2,0.0
2015-04-30,210.19999999999996,75.6,285.79999999999995,-1.0,-167.1,2,-2.0
2015-05-01,210.19999999999996,75.6,285.79999999999995,1.0,-166.1,2,0.0
2015-05-04,210.19999999999996,79.6,289.79999999999995,1.0,-165.1,2,4.0
2015-05-05,210.19999999999996,81.6,291.79999999999995,1.0,-164.1,2,2.0
2015-05-06,210.19999999999996,79.6,289.79999999999995,-1.0,-165.1,2,-2.0
2015-05-07,210.19999999999996,77.6,287.79999999999995,-1.0,-166.1,2,-2.0
2015-05-08,210.19999999999996,85.6,295.79999999999995,1.0,-165.1,2,8.0
2015-05-11,210.19999999999996,85.6,295.79999999999995,1.0,-164.1,2,0.0
2015-05-12,210.19999999999996,81.6,291.79999999999995,-3.0,-167.1,2,-4.0
2015-05-13,210.19999999999996,85.6,295.79999999999995,1.0,-166.1,2,4.0
2015-05-14,210.19999999999996,89.6,299.79999999999995,1.0,-165.1,2,4.0
2015-05-15,210.19999999999996,93.6,303.79999999999995,1.0,-164.1,2,4.0
2015-05-18,210.19999999999996,91.6,301.79999999999995,-1.0,-165.1,2,-2.0
2015-05-19,210.19999999999996,91.6,301.79999999999995,1.0,-164.1,2,0.0
2015-05-20,210.19999999999996,91.6,301.79999999999995,1.0,-163.1,2,0.0
2015-05-21,210.19999999999996,89.6,299.79999999999995,-1.0,-164.1,2,-2.0
2015-05-22,210.19999999999996,89.6,299.79999999999995,1.0,-163.1,2,0.0
2015-05-26,210.19999999999996,87.6,297.79999999999995,-1.0,-164.1,2,-2.0
2015-05-27,210.19999999999996,83.6,293.79999999999995,-3.0,-167.1,2,-4.0
2015-05-28,210.19999999999996,85.6,295.79999999999995,1.0,-166.1,2,2.0
2015-05-29,210.19999999999996,85.6,295.79999999999995,1.0,-165.1,2,0.0
2015-06-01,210.19999999999996,81.6,291.79999999999995,-3.0,-168.1,2,-4.0
2015-06-02,210.19999999999996,79.6,289.79999999999995,-1.0,-169.1,2,-2.0
2015-06-03,210.19999999999996,83.6,293.79999999999995,1.0,-168.1,2,4.0
2015-06-04,210.19999999999996,83.6,293.79999999999995,1.0,-167.1,2,0.0
2015-06-05,210.19999999999996,77.6,287.79999999999995,-5.0,-172.1,2,-6.0
2015-06-08,210.19999999999996,75.6,285.79999999999995,-1.0,-173.1,2,-2.0
2015-06-09,210.19999999999996,75.6,285.79999999999995,1.0,-172.1,2,0.0
2015-06-10,210.19999999999996,75.6,285.79999999999995,1.0,-171.1,2,0.0
2015-06-11,210.19999999999996,81.6,291.79999999999995,1.0,-170.1,2,6.0
2015-06-12,210.19999999999996,83.6,293.79999999999995,1.0,-169.1,2,2.0
2015-06-15,210.19999999999996,75.6,285.79999999999995,-7.0,-176.1,2,-8.0
2015-06-16,210.19999999999996,71.6,281.79999999999995,-3.0,-179.1,2,-4.0
2015-06-17,210.19999999999996,75.6,285.79999999999995,1.0,-178.1,2,4.0
2015-06-18,210.19999999999996,77.6,287.79999999999995,1.0,-177.1,2,2.0
2015-06-19,210.19999999999996,83.6,293.79999999999995,1.0,-176.1,2,6.0
2015-06-22,210.19999999999996,83.6,293.79999999999995,1.0,-175.1,2,0.0
2015-06-23,210.19999999999996,85.6,295.79999999999995,1.0,-174.1,2,2.0
2015-06-24,210.19999999999996,83.6,293.79999999999995,-1.0,-175.1,2,-2.0
2015-06-25,210.19999999999996,79.6,289.79999999999995,-3.0,-178.1,2,-4.0
2015-06-26,210.19999999999996,73.6,283.79999999999995,-5.0,-183.1,2,-6.0
2015-06-29,210.19999999999996,73.6,283.79999999999995,1.0,-182.1,2,0.0
2015-06-30,210.19999999999996,71.6,281.79999999999995,-1.0,-183.1,2,-2.0
2015-07-01,210.19999999999996,73.6,283.79999999999995,1.0,-182.1,2,2.0
2015-07-02,210.19999999999996,73.6,283.79999999999995,1.0,-181.1,2,0.0
2015-07-06,210.19999999999996,67.6,277.79999999999995,-5.0,-186.1,2,-6.0
2015-07-07,210.19999999999996,71.6,281.79999999999995,1.0,-185.1,2,4.0
2015-07-08,210.19999999999996,69.6,279.79999999999995,-1.0,-186.1,2,-2.0
2015-07-09,210.19999999999996,69.6,279.79999999999995,1.0,-185.1,2,0.0
2015-07-10,210.19999999999996,69.6,279.79999999999995,1.0,-184.1,2,0.0
2015-07-13,210.19999999999996,75.6,285.79999999999995,1.0,-183.1,2,6.0
2015-07-14,210.19999999999996,75.6,285.79999999999995,1.0,-182.1,2,0.0
2015-07-15,210.19999999999996,75.6,285.79999999999995,1.0,-181.1,2,0.0
2015-07-16,210.19999999999996,77.6,287.79999999999995,1.0,-180.1,2,2.0
2015-07-17,210.19999999999996,75.6,285.79999999999995,-1.0,-181.1,2,-2.0
2015-07-20,210.19999999999996,75.6,285.79999999999995,1.0,-180.1,2,0.0
2015-07-21,210.19999999999996,75.6,285.79999999999995,1.0,-179.1,2,0.0
2015-07-22,210.19999999999996,73.6,283.79999999999995,-1.0,-180.1,2,-2.0
2015-07-23,210.19999999999996,63.6,273.79999999999995,-9.0,-189.1,2,-10.0
2015-07-24,210.19999999999996,55.6,265.79999999999995,-7.0,-196.1,2,-8.0
2015-07-27,210.19999999999996,53.6,263.79999999999995,-1.0,-197.1,2,-2.0
2015-07-28,210.19999999999996,55.6,265.79999999999995,1.0,-196.1,2,2.0
2015-07-29,210.19999999999996,61.6,271.79999999999995,1.0,-195.1,2,6.0
2015-07-30,210.19999999999996,59.6,269.79999999999995,-1.0,-196.1,2,-2.0
2015-07-31,210.19999999999996,63.6,273.79999999999995,1.0,-195.1,2,4.0
2015-08-03,210.19999999999996,59.6,269.79999999999995,-3.0,-198.1,2,-4.0
2015-08-04,210.19999999999996,59.6,269.79999999999995,1.0,-197.1,2,0.0
2015-08-05,210.19999999999996,63.6,273.79999999999995,1.0,-196.1,2,4.0
2015-08-06,210.19999999999996,59.6,269.79999999999995,-3.0,-199.1,2,-4.0
2015-08-07,210.19999999999996,53.6,263.79999999999995,-5.0,-204.1,2,-6.0
2015-08-10,210.19999999999996,57.6,267.79999999999995,1.0,-203.1,2,4.0
2015-08-11,210.19999999999996,57.6,267.79999999999995,1.0,-202.1,2,0.0
2015-08-12,210.19999999999996,51.6,261.79999999999995,-5.0,-207.1,2,-6.0
2015-08-13,210.19999999999996,53.6,263.79999999999995,1.0,-206.1,2,2.0
2015-08-14,210.19999999999996,51.6,261.79999999999995,-1.0,-207.1,2,-2.0
2015-08-17,210.19999999999996,51.6,261.79999999999995,1.0,-206.1,2,0.0
2015-08-18,210.19999999999996,53.6,263.79999999999995,1.0,-205.1,2,2.0
2015-08-19,210.19999999999996,47.6,257.79999999999995,-5.0,-210.1,2,-6.0
2015-08-20,210.19999999999996,43.6,253.79999999999995,-3.0,-213.1,2,-4.0
2015-08-21,210.19999999999996,41.6,251.79999999999995,-1.0,-214.1,2,-2.0
2015-08-24,210.19999999999996,23.6,233.79999999999995,-17.0,-231.1,2,-18.0
2015-08-25,210.19999999999996,35.6,245.79999999999995,1.0,-230.1,2,12.0
2015-08-26,210.19999999999996,31.6,241.79999999999995,-3.0,-233.1,2,-4.0
2015-08-27,210.19999999999996,41.6,251.79999999999995,1.0,-232.1,2,10.0
2015-08-28,210.19999999999996,39.6,249.79999999999995,-1.0,-233.1,2,-2.0
2015-08-31,210.19999999999996,39.6,249.79999999999995,1.0,-232.1,2,0.0
2015-09-01,210.19999999999996,29.6,239.79999999999995,-9.0,-241.1,2,-10.0
2015-09-02,210.19999999999996,33.6,243.79999999999995,1.0,-240.1,2,4.0
2015-09-03,210.19999999999996,37.6,247.79999999999995,1.0,-239.1,2,4.0
2015-09-04,210.19999999999996,31.6,241.79999999999995,-5.0,-244.1,2,-6.0
2015-09-08,210.19999999999996,37.6,247.79999999999995,1.0,-243.1,2,6.0
2015-09-09,210.19999999999996,43.6,253.79999999999995,1.0,-242.1,2,6.0
2015-09-10,210.19999999999996,33.6,243.79999999999995,-9.0,-251.1,2,-10.0
2015-09-11,210.19999999999996,33.6,243.79999999999995,1.0,-250.1,2,0.0
2015-09-14,210.19999999999996,35.6,245.79999999999995,1.0,-249.1,2,2.0
2015-09-15,210.19999999999996,35.6,245.79999999999995,1.0,-248.1,2,0.0
2015-09-16,210.19999999999996,41.6,251.79999999999995,1.0,-247.1,2,6.0
2015-09-17,210.19999999999996,41.6,251.79999999999995,1.0,-246.1,2,0.0
2015-09-18,210.19999999999996,35.6,245.79999999999995,-5.0,-251.1,2,-6.0
2015-09-21,210.19999999999996,33.6,243.79999999999995,-1.0,-252.1,2,-2.0
2015-09-22,210.19999999999996,27.6,237.79999999999995,-5.0,-257.1,2,-6.0
2015-09-23,210.19999999999996,27.6,237.79999999999995,1.0,-256.1,2,0.0
2015-09-24,210.19999999999996,23.6,233.79999999999995,-3.0,-259.1,2,-4.0
2015-09-25,210.19999999999996,29.6,239.79999999999995,1.0,-258.1,2,6.0
2015-09-28,210.19999999999996,27.6,237.79999999999995,-1.0,-259.1,2,-2.0
2015-09-29,210.19999999999996,27.6,237.79999999999995,1.0,-258.1,2,0.0
2015-09-30,210.19999999999996,37.6,247.79999999999995,1.0,-257.1,2,10.0
2015-10-01,210.19999999999996,37.6,247.79999999999995,1.0,-256.1,2,0.0
2015-10-02,210.19999999999996,29.6,239.79999999999995,-7.0,-263.1,2,-8.0
2015-10-05,210.19999999999996,43.6,253.79999999999995,1.0,-262.1,2,14.0
2015-10-06,210.19999999999996,47.6,257.79999999999995,1.0,-261.1,2,4.0
2015-10-07,210.19999999999996,49.6,259.79999999999995,1.0,-260.1,2,2.0
2015-10-08,210.19999999999996,49.6,259.79999999999995,1.0,-259.1,2,0.0
2015-10-09,210.19999999999996,57.6,267.79999999999995,1.0,-258.1,2,8.0
2015-10-12,210.19999999999996,57.6,267.79999999999995,1.0,-257.1,2,0.0
2015-10-13,210.19999999999996,55.6,265.79999999999995,-1.0,-258.1,2,-2.0
2015-10-14,210.19999999999996,55.6,265.79999999999995,1.0,-257.1,2,0.0
2015-10-15,210.19999999999996,57.6,267.79999999999995,1.0,-256.1,2,2.0
2015-10-16,210.19999999999996,57.6,267.79999999999995,1.0,-255.10000000000002,2,0.0
2015-10-19,210.19999999999996,51.6,261.79999999999995,-5.0,-260.1,2,-6.0
2015-10-20,210.19999999999996,51.6,261.79999999999995,1.0,-259.1,2,0.0
2015-10-21,210.19999999999996,55.6,265.79999999999995,1.0,-258.1,2,4.0
2015-10-22,210.19999999999996,61.6,271.79999999999995,1.0,-257.1,2,6.0
2015-10-23,210.19999999999996,75.6,285.79999999999995,1.000000000000007,-256.1,2,14.0
2015-10-26,210.19999999999996,73.6,283.79999999999995,-1.0,-257.1,2,-2.0
2015-10-27,210.19999999999996,73.6,283.79999999999995,1.0,-256.1,2,0.0
2015-10-28,210.19999999999996,75.6,285.79999999999995,1.0,-255.10000000000002,2,2.0
2015-10-29,210.19999999999996,77.6,287.79999999999995,1.0,-254.10000000000002,2,2.0
2015-10-30,210.19999999999996,77.6,287.79999999999995,1.0,-253.10000000000002,2,0.0
2015-11-02,210.19999999999996,77.6,287.79999999999995,1.0,-252.10000000000002,2,0.0
2015-11-03,210.19999999999996,83.6,293.79999999999995,1.0,-251.10000000000002,2,6.0
2015-11-04,210.19999999999996,81.6,291.79999999999995,-1.0,-252.10000000000002,2,-2.0
2015-11-05,210.19999999999996,83.6,293.79999999999995,1.0,-251.10000000000002,2,2.0
2015-11-06,210.19999999999996,79.6,289.79999999999995,-3.0,-254.10000000000002,2,-4.0
2015-11-09,210.19999999999996,81.6,291.79999999999995,1.0,-253.10000000000002,2,2.0
2015-11-10,210.19999999999996,77.6,287.79999999999995,-3.0,-256.1,2,-4.0
2015-11-11,210.19999999999996,79.6,289.79999999999995,1.0,-255.10000000000002,2,2.0
2015-11-12,210.19999999999996,77.6,287.79999999999995,-1.0,-256.1,2,-2.0
2015-11-13,210.19999999999996,73.6,283.79999999999995,-3.0,-259.1,2,-4.0
2015-11-16,210.19999999999996,73.6,283.79999999999995,1.0,-258.1,2,0.0
2015-11-17,210.19999999999996,79.6,289.79999999999995,1.0,-257.1,2,6.0
2015-11-18,210.19999999999996,73.6,283.79999999999995,-5.0,-262.1,2,-6.0
2015-11-19,210.19999999999996,77.6,287.79999999999995,1.0,-261.1,2,4.0
2015-11-20,210.19999999999996,81.6,291.79999999999995,1.0,-260.1,2,4.0
2015-11-23,210.19999999999996,81.6,291.79999999999995,1.0,-259.1,2,0.0
2015-11-24,210.19999999999996,77.6,287.79999999999995,-3.0,-262.1,2,-4.0
2015-11-25,210.19999999999996,79.6,289.79999999999995,1.0,-261.1,2,2.0
2015-11-27,210.19999999999996,77.6,287.79999999999995,-1.0,-262.1,2,-2.0
2015-11-30,210.19999999999996,79.6,289.79999999999995,1.0,-261.1,2,2.0
2015-12-01,210.19999999999996,75.6,285.79999999999995,-3.0,-264.1,2,-4.0
2015-12-02,210.19999999999996,75.6,285.79999999999995,1.0,-263.1,2,0.0
2015-12-03,210.19999999999996,75.6,285.79999999999995,1.0,-262.1,2,0.0
2015-12-04,210.19999999999996,69.6,279.79999999999995,-5.0,-267.1,2,-6.0
2015-12-07,210.19999999999996,77.6,287.79999999999995,1.0,-266.1,2,8.0
2015-12-08,210.19999999999996,75.6,285.79999999999995,-1.0,-267.1,2,-2.0
2015-12-09,210.19999999999996,73.6,283.79999999999995,-1.0,-268.1,2,-2.0
2015-12-10,210.19999999999996,73.6,283.79999999999995,1.0,-267.1,2,0.0
2015-12-11,210.19999999999996,71.6,281.79999999999995,-1.0,-268.1,2,-2.0
2015-12-14,210.19999999999996,71.6,281.79999999999995,1.0,-267.1,2,0.0
2015-12-15,210.19999999999996,63.6,273.79999999999995,-7.0,-274.1,2,-8.0
2015-12-16,210.19999999999996,53.6,263.79999999999995,-9.0,-283.1,2,-10.0
2015-12-17,210.19999999999996,57.6,267.79999999999995,1.0,-282.1,2,4.0
2015-12-18,210.19999999999996,53.6,263.79999999999995,-3.0,-285.1,2,-4.0
2015-12-21,210.19999999999996,51.6,261.79999999999995,-1.0,-286.1,2,-2.0
2015-12-22,210.19999999999996,53.6,263.79999999999995,1.0,-285.1,2,2.0
2015-12-23,210.19999999999996,57.6,267.79999999999995,1.0,-284.1,2,4.0
2015-12-24,210.19999999999996,59.6,269.79999999999995,1.0,-283.1,2,2.0
2015-12-28,210.19999999999996,61.6,271.79999999999995,1.0,-282.1,2,2.0
2015-12-29,210.19999999999996,63.6,273.79999999999995,1.0,-281.1,2,2.0
2015-12-30,210.19999999999996,65.6,275.79999999999995,1.000000000000007,-280.1,2,2.0
2015-12-31,210.19999999999996,61.6,271.79999999999995,-3.0,-283.1,2,-4.0
2016-01-04,210.19999999999996,53.6,263.79999999999995,-7.0,-290.1,2,-8.0
2016-01-05,210.19999999999996,49.6,259.79999999999995,-3.0,-293.1,2,-4.0
2016-01-06,210.19999999999996,45.6,255.79999999999995,-3.0,-296.1,2,-4.0
2016-01-07,210.19999999999996,37.6,247.79999999999995,-7.0,-303.1,2,-8.0
2016-01-08,210.19999999999996,35.6,245.79999999999995,-1.0,-304.1,2,-2.0
2016-01-11,210.19999999999996,33.6,243.79999999999995,-1.0,-305.1,2,-2.0
2016-01-12,210.19999999999996,35.6,245.79999999999995,1.0,-304.1,2,2.0
2016-01-13,210.19999999999996,33.6,243.79999999999995,-1.0,-305.1,2,-2.0
2016-01-14,210.19999999999996,31.6,241.79999999999995,-1.0,-306.1,2,-2.0
2016-01-15,210.19999999999996,27.6,237.79999999999995,-3.0,-309.1,2,-4.0
2016-01-19,210.19999999999996,31.6,241.79999999999995,1.0,-308.1,2,4.0
2016-01-20,241.39999999999995,3.6,244.99999999999994,0.9999999999999929,-307.1,-2,3.1999999999999886
2016-01-21,244.99999999999994,0.0,244.99999999999994,1.0,-306.1,0,0.0
2016-01-22,244.59999999999994,3.6,248.19999999999993,0.9999999999999885,-305.1,2,3.1999999999999886
2016-01-25,244.59999999999994,1.6,246.19999999999993,-1.0,-306.1,2,-2.0
2016-01-26,244.59999999999994,7.6,252.19999999999993,1.0,-305.1,2,6.0
2016-01-27,244.59999999999994,15.6,260.19999999999993,1.0,-304.1,2,8.0
2016-01-28,244.59999999999994,19.6,264.19999999999993,0.9999999999999982,-303.1,2,4.0
2016-01-29,244.59999999999994,25.6,270.19999999999993,1.0,-302.1,2,6.0
2016-02-01,244.59999999999994,27.6,272.19999999999993,1.0,-301.1,2,2.0
2016-02-02,244.59999999999994,23.6,268.19999999999993,-3.0,-304.1,2,-4.0
2016-02-03,244.59999999999994,27.6,272.19999999999993,1.0,-303.1,2,4.0
2016-02-04,244.59999999999994,35.6,280.19999999999993,1.0,-302.1,2,8.0
2016-02-05,244.59999999999994,37.6,282.19999999999993,1.0,-301.1,2,2.0
2016-02-08,244.59999999999994,33.6,278.19999999999993,-3.0,-304.1,2,-4.0
2016-02-09,244.59999999999994,37.6,282.19999999999993,1.0,-303.1,2,4.0
2016-02-10,244.59999999999994,41.6,286.19999999999993,1.0,-302.1,2,4.0
2016-02-11,244.59999999999994,29.6,274.19999999999993,-11.0,-313.1,2,-12.0
2016-02-12,244.59999999999994,31.6,276.19999999999993,1.0,-312.1,2,2.0
2016-02-16,244.59999999999994,43.6,288.19999999999993,1.0,-311.1,2,12.0
2016-02-17,244.59999999999994,45.6,290.19999999999993,1.0,-310.1,2,2.0
2016-02-18,244.59999999999994,47.6,292.19999999999993,1.0,-309.1,2,2.0
2016-02-19,244.59999999999994,47.6,292.19999999999993,1.0,-308.1,2,0.0
2016-02-22,244.59999999999994,47.6,292.19999999999993,1.0,-307.1,2,0.0
2016-02-23,244.59999999999994,49.6,294.19999999999993,1.0,-306.1,2,2.0
2016-02-24,244.59999999999994,43.6,288.19999999999993,-5.0,-311.1,2,-6.0
2016-02-25,244.59999999999994,49.6,294.19999999999993,1.0,-310.1,2,6.0
2016-02-26,244.59999999999994,53.6,298.19999999999993,1.0,-309.1,2,4.0
2016-02-29,244.59999999999994,51.6,296.19999999999993,-1.0,-310.1,2,-2.0
2016-03-01,244.59999999999994,53.6,298.19999999999993,1.0,-309.1,2,2.0
2016-03-02,244.59999999999994,53.6,298.19999999999993,1.0,-308.1,2,0.0
2016-03-03,244.59999999999994,55.6,300.19999999999993,1.0,-307.1,2,2.0
2016-03-04,244.59999999999994,55.6,300.19999999999993,1.0,-306.1,2,0.0
2016-03-07,244.59999999999994,55.6,300.19999999999993,1.0,-305.1,2,0.0
2016-03-08,244.59999999999994,55.6,300.19999999999993,1.0,-304.1,2,0.0
2016-03-09,244.59999999999994,57.6,302.19999999999993,1.0,-303.1,2,2.0
2016-03-10,244.59999999999994,57.6,302.19999999999993,1.0,-302.1,2,0.0
2016-03-11,244.59999999999994,59.6,304.19999999999993,1.0,-301.1,2,2.0
2016-03-14,244.59999999999994,59.6,304.19999999999993,1.0,-300.1,2,0.0
2016-03-15,244.59999999999994,57.6,302.19999999999993,-1.0,-301.1,2,-2.0
2016-03-16,244.59999999999994,61.6,306.19999999999993,1.0,-300.1,2,4.0
2016-03-17,244.59999999999994,65.6,310.19999999999993,1.000000000000007,-299.1,2,4.0
2016-03-18,244.59999999999994,67.6,312.19999999999993,1.0,-298.1,2,2.0
2016-03-21,244.59999999999994,69.6,314.19999999999993,1.0,-297.1,2,2.0
2016-03-22,244.59999999999994,67.6,312.19999999999993,-1.0,-298.1,2,-2.0
2016-03-23,244.59999999999994,67.6,312.19999999999993,1.0,-297.1,2,0.0
2016-03-24,244.59999999999994,65.6,310.19999999999993,-1.0,-298.1,2,-2.0
2016-03-28,244.59999999999994,69.6,314.19999999999993,1.0,-297.1,2,4.0
2016-03-29,244.59999999999994,69.6,314.19999999999993,1.0,-296.1,2,0.0
2016-03-30,244.59999999999994,69.6,314.19999999999993,1.0,-295.1,2,0.0
2016-03-31,244.59999999999994,73.6,318.19999999999993,1.0,-294.1,2,4.0
2016-04-01,244.59999999999994,71.6,316.19999999999993,-1.0,-295.1,2,-2.0
2016-04-04,244.59999999999994,75.6,320.19999999999993,1.0,-294.1,2,4.0
2016-04-05,244.59999999999994,69.6,314.19999999999993,-5.0,-299.1,2,-6.0
2016-04-06,244.59999999999994,69.6,314.19999999999993,1.0,-298.1,2,0.0
2016-04-07,244.59999999999994,71.6,316.19999999999993,1.0,-297.1,2,2.0
2016-04-08,244.59999999999994,77.6,322.19999999999993,1.0,-296.1,2,6.0
2016-04-11,244.59999999999994,75.6,320.19999999999993,-1.0,-297.1,2,-2.0
2016-04-12,244.59999999999994,75.6,320.19999999999993,1.0,-296.1,2,0.0
2016-04-13,244.59999999999994,79.6,324.19999999999993,1.0,-295.1,2,4.0
2016-04-14,244.59999999999994,79.6,324.19999999999993,1.0,-294.1,2,0.0
2016-04-15,244.59999999999994,77.6,322.19999999999993,-1.0,-295.1,2,-2.0
2016-04-18,244.59999999999994,79.6,324.19999999999993,1.0,-294.1,2,2.0
2016-04-19,244.59999999999994,81.6,326.19999999999993,1.0,-293.1,2,2.0
2016-04-20,244.59999999999994,83.6,328.19999999999993,1.0,-292.1,2,2.0
2016-04-21,244.59999999999994,79.6,324.19999999999993,-3.0,-295.1,2,-4.0
2016-04-22,244.59999999999994,79.6,324.19999999999993,1.0,-294.1,2,0.0
2016-04-25,244.59999999999994,77.6,322.19999999999993,-1.0,-295.1,2,-2.0
2016-04-26,244.59999999999994,75.6,320.19999999999993,-1.0,-296.1,2,-2.0
2016-04-27,244.59999999999994,75.6,320.19999999999993,1.0,-295.1,2,0.0
2016-04-28,244.59999999999994,73.6,318.19999999999993,-1.0,-296.1,2,-2.0
2016-04-29,244.59999999999994,75.6,320.19999999999993,1.0,-295.1,2,2.0
2016-05-02,244.59999999999994,75.6,320.19999999999993,1.0,-294.1,2,0.0
2016-05-03,244.59999999999994,75.6,320.19999999999993,1.0,-293.1,2,0.0
2016-05-04,244.59999999999994,73.6,318.19999999999993,-1.0,-294.1,2,-2.0
